model_Ba_molL_frac,model_Ca_molL_frac,model_Fe_molL_frac,model_K_molL_frac,model_Li_molL_frac,model_Mg_molL_frac,model_Mn_molL_frac,model_Na_molL_frac,model_Sr_molL_frac,model_Br_molL_frac,model_Cl_molL_frac,model_C_molL_frac,model_SO4_molL_frac,model_B_molL_frac,model_Si_molL_frac,TDS_log10,well_depth_ft,Cluster,dec_lat_va,dec_long_va
-inf,0.6595744680851064,0.0,0.0035460992907801426,0.0,0.28368794326241137,0.0,0.04609929078014185,0.007092198581560285,0.0,0.007772020725388601,0.27202072538860106,0.7202072538860104,0.0,0.0025252525252525255,3.374303708779463,131.0,0,35.626,-101.72
-inf,0.5333333333333334,0.0,0.005128205128205129,0.0,0.276923076923077,0.0,0.18461538461538465,0.0,0.0,0.02006688963210702,0.4916387959866221,0.4882943143812709,0.0,0.005813953488372093,3.2780949627686833,131.0,0,35.582,-101.752
-inf,0.746268656716418,0.0,0.0037313432835820895,0.0,0.1865671641791045,0.0,0.055970149253731345,0.007462686567164179,0.0,0.017301038062283735,0.1176470588235294,0.8650519031141868,0.0,0.006493506493506494,3.2863642565896405,410.0,0,35.71,-101.622
-inf,0.6220472440944883,0.0,0.003937007874015748,0.0,0.26771653543307083,0.0,0.0984251968503937,0.007874015748031496,0.0,0.10041841004184099,0.08786610878661087,0.8117154811715481,0.0,0.007042253521126761,3.2103620273713047,230.0,0,35.665,-101.543
-inf,0.5960264900662252,0.0,0.003311258278145696,0.0,0.337748344370861,0.0,0.056291390728476824,0.006622516556291392,0.0,0.026229508196721315,0.08852459016393444,0.8852459016393442,0.0,0.00602409638554217,3.312057083391159,328.0,0,35.653,-101.719
-inf,0.5103448275862069,0.0,0.003448275862068966,0.0,0.2758620689655173,0.0,0.20344827586206898,0.006896551724137932,0.0,0.04100946372239748,0.15141955835962145,0.8075709779179812,0.0,0.0027397260273972607,3.3163102419147217,426.0,0,35.565,-101.706
-inf,0.484375,0.0,0.003906250000000001,0.0,0.27343750000000006,0.0,0.23046875000000003,0.007812500000000002,0.0,0.02868852459016393,0.11065573770491803,0.860655737704918,0.0,0.0033557046979865775,3.225390911076169,426.0,0,35.555,-101.706
-inf,0.702857142857143,0.0,0.0,0.0,0.21714285714285717,0.0,0.07428571428571429,0.005714285714285715,0.0,0.013333333333333332,0.07999999999999999,0.9066666666666666,0.0,0.007575757575757574,3.3996375229981584,197.0,0,35.454,-101.941
-inf,0.49027237354085607,0.0,0.003891050583657588,0.0,0.2957198443579767,0.0,0.20233463035019456,0.007782101167315176,0.0,0.008450704225352112,0.19154929577464785,0.7999999999999999,0.002702702702702703,0.002702702702702703,3.3404970400156886,262.0,0,35.612,-101.833
-inf,0.45833333333333337,0.0,0.006944444444444445,0.0,0.3055555555555556,0.0,0.22916666666666669,0.0,0.0,0.5984848484848485,0.17424242424242425,0.22727272727272727,0.0,0.004830917874396135,2.925815931461208,298.0,0,35.654,-101.278
-inf,0.4846153846153847,0.0,0.0038461538461538472,0.0,0.30000000000000004,0.0,0.20384615384615387,0.0076923076923076945,0.0,0.16731517509727625,0.07782101167315175,0.754863813229572,0.0,0.0031446540880503146,3.230020137763144,348.0,0,35.681,-101.49
-inf,0.3152709359605912,0.0,0.0024630541871921187,0.0,0.1576354679802956,0.0,0.5246305418719212,0.0,0.0,0.888888888888889,0.08686868686868687,0.024242424242424242,0.0,0.00125,3.434377213328953,249.0,2,35.682,-101.274
-inf,0.13029315960912052,0.0,0.003257328990228013,0.0,0.11074918566775244,0.0,0.755700325732899,0.0,0.0,0.3556231003039514,0.19452887537993924,0.4498480243161095,0.0037878787878787876,0.0018939393939393938,3.3381431506788894,43.0,1,35.376,-101.914
-inf,0.5482233502538072,0.0,0.005076142131979696,0.0,0.18274111675126903,0.0,0.2538071065989848,0.010152284263959392,0.0,0.07253886010362694,0.3160621761658031,0.6113989637305699,0.0,0.007692307692307693,3.1402902755577005,98.0,0,35.421,-101.98
-4.916459212693559,0.015151331499012132,0.0,0.0,0.0,0.015151331499012132,0.0,0.9696852159367765,0.0,0.0,0.23255813953488372,0.5658914728682171,0.20155038759689922,0.00403224505727401,0.00403224505727401,2.9943572361564925,148.0,1,35.461,-101.781
-inf,0.24892703862660945,0.0,0.01716738197424893,0.0,0.5751072961373391,0.0,0.15021459227467812,0.008583690987124465,0.0,0.6318181818181818,0.23181818181818184,0.13636363636363638,0.0,0.011594202898550727,3.1251489276943407,243.0,0,35.285,-101.762
-inf,0.7411764705882354,0.0,0.0029411764705882357,0.0,0.21764705882352944,0.0,0.03235294117647059,0.005882352941176471,0.0,0.031746031746031744,0.15555555555555556,0.8126984126984127,0.0,0.002747252747252747,3.3431756864930535,417.0,0,35.544,-101.823
-inf,0.6666666666666666,0.0,0.0036231884057971015,0.0,0.2246376811594203,0.0,0.09782608695652174,0.007246376811594203,0.0,0.027874564459930314,0.1289198606271777,0.8432055749128919,0.0,0.006250000000000001,3.2889276216144334,423.0,0,35.548,-101.857
-inf,0.78419452887538,0.0,0.0030395136778115506,0.0,0.1762917933130699,0.0,0.030395136778115502,0.006079027355623101,0.0,0.021739130434782608,0.1894409937888199,0.7888198757763975,0.0,0.00273224043715847,3.341496073297795,397.0,0,35.627,-101.751
-inf,0.536,0.0,0.004000000000000001,0.0,0.336,0.0,0.116,0.008000000000000002,0.0,0.03937007874015748,0.13385826771653542,0.8267716535433072,0.0,0.006872852233676976,3.23090377262814,98.0,0,35.685,-101.56
-inf,0.45606694560669453,0.0,0.0020920502092050207,0.0,0.4895397489539749,0.0,0.048117154811715475,0.0041841004184100415,0.0,0.008602150537634409,0.11397849462365592,0.8774193548387097,0.0019379844961240314,0.005813953488372093,3.4934725365310313,98.0,0,35.517,-101.798
-inf,0.28767123287671237,0.0,0.013698630136986304,0.0,0.17808219178082194,0.0,0.5205479452054795,0.0,0.0,0.5205479452054794,0.2602739726027397,0.21917808219178084,0.0,0.00819672131147541,2.985687241937896,646.0,1,35.506,-101.036
-inf,0.14864864864864866,0.0,0.013513513513513514,0.0,0.10810810810810811,0.0,0.7297297297297297,0.0,0.0,0.436241610738255,0.3221476510067114,0.24161073825503354,0.0,0.007633587786259543,3.010183309157126,413.0,1,35.513,-100.988
-inf,0.25418060200668896,0.0,0.003344481605351171,0.0,0.14715719063545152,0.0,0.5953177257525084,0.0,0.0,0.5660377358490567,0.11320754716981134,0.32075471698113217,0.0,0.003937007874015749,3.2982437202413677,328.0,2,35.51,-101.209
-inf,0.5185185185185185,0.0,0.007407407407407408,0.0,0.32592592592592595,0.0,0.14074074074074075,0.007407407407407408,0.0,0.9,0.0925925925925926,0.0074074074074074086,0.0,0.002352941176470588,3.181287907102123,151.0,0,35.428,-100.841
-inf,0.4355555555555556,0.0,0.008888888888888889,0.0,0.24888888888888888,0.0,0.3066666666666667,0.0,0.0,0.8432835820895522,0.13432835820895522,0.022388059701492536,0.0,0.004819277108433735,3.1765192045949298,200.0,2,35.475,-100.828
-inf,0.5714285714285715,0.0,0.003322259136212625,0.0,0.30564784053156147,0.0,0.11295681063122924,0.00664451827242525,0.0,0.027559055118110232,0.16929133858267714,0.8031496062992126,0.0,0.009287925696594425,3.2650359304006935,49.0,0,35.091,-100.704
-inf,0.12682926829268293,0.0,0.004878048780487805,0.0,0.0975609756097561,0.0,0.7707317073170732,0.0,0.0,0.7737556561085973,0.18099547511312217,0.04524886877828054,0.0,0.007481296758104737,3.1374545699176712,98.0,1,35.987,-100.517
-inf,0.4310679611650486,0.0,0.03883495145631068,0.0,0.3029126213592233,0.0,0.22330097087378642,0.0038834951456310682,0.0,0.09121621621621623,0.1858108108108108,0.722972972972973,0.00141643059490085,0.0028328611898017,3.585335623399567,108.0,0,35.311,-100.003
-inf,0.7023411371237459,0.0,0.0,0.0,0.20735785953177258,0.0,0.08361204013377926,0.006688963210702342,0.0,0.009584664536741212,0.12779552715654952,0.8626198083067093,0.0,0.008746355685131194,3.3291233225490044,108.0,0,35.378,-100.045
-inf,0.10526315789473686,0.0,0.013157894736842108,0.0,0.15789473684210525,0.0,0.7236842105263158,0.0,0.0,0.4210526315789474,0.4210526315789474,0.15789473684210528,0.0,0.012861736334405145,3.096683982093929,30.0,1,33.55,-99.336
-inf,0.22077922077922077,0.0,0.0,0.0,0.3246753246753247,0.0,0.45454545454545453,0.0,0.0,0.5488721804511278,0.3759398496240602,0.07518796992481204,0.0,0.008264462809917356,2.9618673099902355,49.0,1,33.524,-99.37
-inf,0.022727272727272728,0.0,0.005681818181818182,0.0,0.19318181818181815,0.0,0.7784090909090908,0.0,0.0,0.29910714285714285,0.5669642857142857,0.13392857142857142,0.0027100271002710027,0.005420054200542005,3.1840269062810904,33.0,1,33.558,-99.269
-inf,0.2028985507246377,0.0,0.0,0.0,0.17391304347826086,0.0,0.6231884057971014,0.0,0.0,0.3389830508474576,0.47457627118644063,0.18644067796610167,0.0,0.004545454545454546,2.9467443820854236,39.0,1,33.608,-99.37
-inf,0.2012987012987013,0.0,0.0,0.0,0.2727272727272727,0.0,0.525974025974026,0.0,0.0,0.578125,0.27604166666666663,0.14583333333333331,0.0016835016835016836,0.0033670033670033673,3.3608135908605825,39.0,2,33.361,-99.517
-inf,0.08080808080808081,0.0,0.010101010101010102,0.0,0.06060606060606061,0.0,0.8484848484848485,0.0,0.0,0.5327102803738318,0.2990654205607477,0.16822429906542055,0.0,0.005235602094240837,2.848954525256128,20.0,1,33.274,-99.605
-inf,0.3503649635036496,0.0,0.0072992700729927005,0.0,0.3795620437956204,0.0,0.26277372262773724,0.0,0.0,0.2457142857142857,0.5371428571428571,0.2171428571428571,0.004081632653061225,0.004081632653061225,3.0592883659966064,30.0,0,33.523,-99.739
-inf,0.338235294117647,0.0,0.007352941176470588,0.0,0.20588235294117646,0.0,0.4485294117647059,0.0,0.0,0.3888888888888889,0.46296296296296297,0.14814814814814814,0.0,0.007968127490039842,3.0276697666246664,59.0,1,33.6,-99.657
-inf,0.18791946308724833,0.0,0.006711409395973155,0.0,0.2550335570469799,0.0,0.5503355704697988,0.0,0.0,0.2834224598930481,0.6310160427807486,0.0855614973262032,0.0,0.0033783783783783786,3.1065596359223098,23.0,1,33.481,-99.15
-inf,0.10650887573964497,0.0,0.0,0.0,0.14201183431952663,0.0,0.7514792899408285,0.0,0.0,0.43786982248520717,0.38461538461538464,0.1775147928994083,0.0032786885245901644,0.006557377049180329,3.0711310226475743,59.0,1,33.061,-99.648
-inf,0.19417475728155342,0.0,0.0,0.0,0.2783171521035599,0.0,0.5275080906148867,0.0,0.0,0.6587301587301587,0.18783068783068785,0.15343915343915343,0.0017035775127768314,0.0017035775127768314,3.3426857835661576,59.0,2,33.019,-99.735
-inf,0.49064449064449067,0.0,0.002079002079002079,0.0,0.34095634095634103,0.0,0.16216216216216217,0.004158004158004158,0.0,0.1884920634920635,0.1130952380952381,0.6984126984126985,0.003278688524590164,0.0,3.5135170933605235,49.0,0,33.09,-99.566
-inf,0.16176470588235295,0.0,0.0,0.0,0.22058823529411767,0.0,0.6176470588235294,0.0,0.0,0.38853503184713384,0.4968152866242038,0.11464968152866242,0.0038314176245210726,0.007662835249042145,3.0308405611164844,66.0,1,33.024,-99.667
-inf,0.2245989304812834,0.0,0.0,0.0,0.5454545454545454,0.0,0.2299465240641711,0.0,0.0,0.3391812865497076,0.47368421052631576,0.1871345029239766,0.0,0.003690036900369004,3.069286201218379,30.0,0,33.852,-99.509
-inf,0.36477987421383645,0.0,0.0,0.0,0.3522012578616352,0.0,0.28301886792452824,0.0,0.0,0.15909090909090912,0.3636363636363637,0.4772727272727273,0.004201680672268908,0.004201680672268908,3.0729967490516725,43.0,0,33.953,-99.763
-inf,0.43115942028985504,0.0,0.005434782608695651,0.0,0.358695652173913,0.0,0.2010869565217391,0.003623188405797101,0.0,0.1773049645390071,0.08156028368794327,0.7411347517730497,0.004335260115606936,0.0014450867052023123,3.5628969344791894,59.0,0,33.954,-99.804
-inf,0.6888888888888889,0.0,0.005555555555555557,0.0,0.2388888888888889,0.0,0.061111111111111116,0.005555555555555557,0.0,0.05537459283387622,0.11726384364820848,0.8273615635179153,0.0026737967914438505,0.0026737967914438505,3.3375584288501208,43.0,0,33.964,-99.873
-inf,0.41887905604719766,0.0,0.0029498525073746317,0.0,0.3244837758112094,0.0,0.24778761061946902,0.005899705014749263,0.0,0.4441805225653207,0.1805225653206651,0.3752969121140143,0.0017985611510791366,0.0017985611510791366,3.399287460237026,23.0,0,33.903,-98.92
-inf,0.046875,0.0,0.003906250000000001,0.0,0.1328125,0.0,0.81640625,0.0,0.0,0.46875000000000006,0.39062500000000006,0.140625,0.0,0.00211864406779661,3.245100188348095,39.0,1,33.786,-98.514
-inf,0.31876606683804626,0.0,0.0025706940874035992,0.0,0.17480719794344474,0.0,0.5038560411311054,0.0,0.0,0.6575052854122622,0.0930232558139535,0.24947145877378438,0.0014104372355430183,0.0014104372355430183,3.4365392858396495,36.0,2,33.933,-98.601
-inf,0.31980906921241053,0.0,0.002386634844868735,0.0,0.1575178997613365,0.0,0.5202863961813843,0.0,0.0,0.7298969072164948,0.088659793814433,0.18144329896907216,0.0013123359580052493,0.0013123359580052493,3.446849076054819,26.0,2,33.925,-98.664
-inf,0.37250554323725055,0.0,0.0022172949002217295,0.0,0.1419068736141907,0.0,0.483370288248337,0.0,0.0,0.7393715341959335,0.08317929759704251,0.17744916820702403,0.0012048192771084336,0.0012048192771084336,3.4895738671954155,30.0,2,33.925,-98.687
-inf,0.3951367781155015,0.0,0.0030395136778115506,0.0,0.2735562310030395,0.0,0.3221884498480243,0.006079027355623101,0.0,0.3593220338983051,0.1728813559322034,0.46779661016949153,0.0022421524663677134,0.0022421524663677134,3.296398148676311,26.0,0,33.096,-99.864
-inf,0.4552845528455285,0.0,0.002710027100271003,0.0,0.2791327913279133,0.0,0.25745257452574527,0.005420054200542006,0.0,0.6474926253687316,0.03982300884955752,0.31268436578171094,0.0019230769230769236,0.0009615384615384618,3.6164522178547953,30.0,0,33.017,-99.871
-inf,0.26452905811623245,0.0,0.0020040080160320644,0.0,0.3086172344689379,0.0,0.4208416833667335,0.004008016032064129,0.0,0.7176938369781312,0.0834990059642147,0.19880715705765406,0.0012345679012345679,0.0012345679012345679,3.472889466358718,20.0,2,33.02,-99.828
-inf,0.425531914893617,0.0,0.006079027355623101,0.0,0.23100303951367782,0.0,0.331306990881459,0.006079027355623101,0.0,0.2070063694267516,0.1496815286624204,0.6433121019108281,0.0045871559633027525,0.0022935779816513763,3.32887040499893,213.0,0,33.127,-99.95
-inf,0.2774566473988439,0.0,0.023121387283236997,0.0,0.18497109826589597,0.0,0.5144508670520231,0.0,0.0,0.24022346368715083,0.5139664804469274,0.2458100558659218,0.0,0.0034364261168384883,3.106507405365237,49.0,1,33.236,-99.871
-inf,0.4377510040160642,0.0,0.006024096385542167,0.0,0.321285140562249,0.0,0.23092369477911645,0.004016064257028112,0.0,0.12401574803149606,0.1279527559055118,0.7480314960629921,0.0047619047619047615,0.0015873015873015873,3.5282226753936454,30.0,0,33.567,-99.904
-inf,0.5555555555555555,0.0,0.033333333333333326,0.0,0.16666666666666666,0.0,0.24444444444444444,0.0,0.0,0.30054644808743175,0.2404371584699454,0.459016393442623,0.0,0.007751937984496125,3.0963258938413794,13.0,0,33.531,-99.927
-inf,0.22660098522167488,0.0,0.004926108374384237,0.0,0.35467980295566504,0.0,0.41379310344827586,0.0,0.0,0.2651162790697674,0.5860465116279069,0.14883720930232558,0.0028985507246376816,0.0028985507246376816,3.1752714062984144,36.0,0,33.53,-99.752
-inf,0.2877697841726619,0.0,0.02158273381294964,0.0,0.2733812949640288,0.0,0.4172661870503597,0.0,0.0,0.4065040650406504,0.2682926829268293,0.3252032520325203,0.004901960784313726,0.0,2.9238463786427036,26.0,0,33.554,-99.869
-inf,0.20971867007672637,0.0,0.0025575447570332483,0.0,0.33248081841432225,0.0,0.4552429667519182,0.0,0.0,0.720620842572062,0.164079822616408,0.11529933481152993,0.0014044943820224717,0.0014044943820224717,3.410774180655754,20.0,2,33.182,-99.139
-inf,0.07017543859649122,0.0,0.0,0.0,0.21052631578947367,0.0,0.7192982456140351,0.0,0.0,0.18396226415094338,0.75,0.0660377358490566,0.0,0.0028328611898016994,3.1791316551192157,39.0,1,33.205,-99.012
-inf,0.15957446808510642,0.0,0.0,0.0,0.30851063829787234,0.0,0.5319148936170214,0.0,0.0,0.5210526315789474,0.3842105263157895,0.09473684210526316,0.0,0.0030674846625766868,3.0976237537522815,16.0,1,33.177,-99.224
-inf,0.2987012987012987,0.0,0.0,0.0,0.24675324675324675,0.0,0.45454545454545453,0.0,0.0,0.30120481927710846,0.6024096385542169,0.0963855421686747,0.0,0.003690036900369004,3.0624188393497307,108.0,1,33.177,-99.177
-inf,0.46545454545454545,0.0,0.005454545454545454,0.0,0.23636363636363636,0.0,0.2854545454545454,0.007272727272727273,0.0,0.40794979079497906,0.12761506276150628,0.46443514644351463,0.004133370074400661,0.0011022320198401765,3.503428720029473,30.0,0,33.451,-99.944
-inf,0.13880126182965302,0.0,0.006309148264984228,0.0,0.07570977917981073,0.0,0.7791798107255521,0.0,0.0,0.6846153846153845,0.17692307692307688,0.13846153846153844,0.006144393241167436,0.001536098310291859,3.370779394954001,98.0,1,33.097,-98.475
-inf,0.012987012987012988,0.0,0.0,0.0,0.012987012987012988,0.0,0.974025974025974,0.0,0.0,0.34146341463414637,0.5365853658536587,0.12195121951219513,0.006472491909385113,0.0032362459546925564,3.077309898565871,174.0,1,33.243,-98.281
-5.031412504181502,0.01162779881117385,0.0,0.005813899405586925,0.0,0.0,0.0,0.9825489995441903,0.0,0.0,0.5373134328358209,0.3233830845771144,0.13930348258706468,0.002777771604951989,0.002777771604951989,3.1218017736849504,226.0,1,33.183,-98.469
-inf,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.9824561403508771,0.0,0.0,0.3740458015267175,0.5038167938931297,0.12213740458015267,0.004201680672268908,0.004201680672268908,2.9668418611599354,180.0,1,33.16,-98.39
-inf,0.29577464788732394,0.0,0.007042253521126762,0.0,0.1267605633802817,0.0,0.5704225352112676,0.0,0.0,0.3818181818181818,0.42424242424242425,0.19393939393939394,0.0,0.0038167938931297717,3.040468075694215,26.0,1,33.094,-99.017
-inf,0.01785714285714286,0.0,0.0,0.0,0.01785714285714286,0.0,0.9642857142857143,0.0,0.0,0.32592592592592595,0.5407407407407407,0.13333333333333333,0.004219409282700422,0.0,2.97799849525351,174.0,1,33.158,-98.12
-inf,0.2567567567567568,0.0,0.006756756756756758,0.0,0.14864864864864866,0.0,0.5878378378378378,0.0,0.0,0.5140845070422535,0.4436619718309859,0.042253521126760556,0.0,0.007722007722007722,2.993463698203817,59.0,1,33.425,-99.781
-inf,0.3511450381679389,0.0,0.007633587786259542,0.0,0.24427480916030533,0.0,0.3969465648854961,0.0,0.0,0.3953488372093023,0.5271317829457364,0.07751937984496123,0.0,0.009174311926605505,2.9498464103104114,36.0,0,33.445,-99.811
-inf,0.4,0.0,0.00625,0.0,0.15,0.0,0.44375000000000003,0.0,0.0,0.4311377245508982,0.4970059880239521,0.0718562874251497,0.0,0.007168458781362008,3.0514231290481715,36.0,1,33.633,-99.589
-inf,0.36363636363636365,0.0,0.006269592476489029,0.0,0.28213166144200624,0.0,0.3479623824451411,0.0,0.0,0.6882716049382717,0.16358024691358025,0.14814814814814814,0.0,0.003861003861003861,3.2911250797883964,36.0,0,33.172,-99.741
-inf,0.30208333333333326,0.0,0.0,0.0,0.28125,0.0,0.41666666666666663,0.0,0.0,0.49438202247191015,0.4044943820224719,0.10112359550561797,0.0,0.006514657980456026,3.081931807415945,30.0,0,33.162,-99.705
-inf,0.07179487179487179,0.0,0.0,0.0,0.14358974358974358,0.0,0.7846153846153846,0.0,0.0,0.4973821989528796,0.42931937172774876,0.07329842931937174,0.002770083102493075,0.00554016620498615,3.128100362227714,30.0,1,33.163,-99.669
-inf,0.3398692810457516,0.0,0.0021786492374727667,0.0,0.3442265795206972,0.0,0.3093681917211329,0.004357298474945533,0.0,0.8008752735229759,0.16411378555798686,0.035010940919037205,0.0,0.002659574468085106,3.427269930502359,26.0,2,33.241,-99.586
-inf,0.09022556390977443,0.0,0.0,0.0,0.10526315789473685,0.0,0.8045112781954887,0.0,0.0,0.1836734693877551,0.761904761904762,0.054421768707483,0.0037593984962406013,0.007518796992481203,3.0427021599148705,30.0,1,33.176,-99.596
-inf,0.04419889502762431,0.0,0.0,0.0,0.04419889502762431,0.0,0.9116022099447514,0.0,0.0,0.5612903225806452,0.1032258064516129,0.3354838709677419,0.009836065573770491,0.0,3.034347939335732,59.0,1,33.169,-99.614
-inf,0.46956521739130436,0.0,0.002173913043478261,0.0,0.26521739130434785,0.0,0.25869565217391305,0.004347826086956522,0.0,0.16666666666666666,0.18115942028985507,0.6521739130434783,0.0017513134851138356,0.0017513134851138356,3.456843570345674,26.0,0,33.74,-99.77
-inf,0.37283236994219654,0.0,0.0028901734104046246,0.0,0.3265895953757225,0.0,0.29190751445086704,0.005780346820809249,0.0,0.5853293413173654,0.09131736526946109,0.3233532934131737,0.001978239366963403,0.0009891196834817015,3.6104053980838104,33.0,0,33.724,-99.77
-inf,0.048780487804878044,0.0,0.008130081300813009,0.0,0.13008130081300814,0.0,0.8130081300813008,0.0,0.0,0.3464052287581699,0.5098039215686274,0.1437908496732026,0.007782101167315174,0.003891050583657587,3.020498594136246,46.0,1,33.533,-99.424
